base_appid,dlc_appid,name
1196600,1456371,BIOHAZARD VILLAGE Z Version - 追加コンテンツ「特典ショップ全購入チケット」
1442460,1455870,Cars and Girls - Artbook 18+
1437650,1455480,Forest and Girls - Artbook 18+
1437940,1455600,Glasses and Girls - Artbook 18+
1438850,1455690,Bikes and Girls - Artbook 18+
1437720,1455320,Dances and Girls - Artbook 18+
1431790,1454440,剑与羁绊 - 矿洞篇
1334040,1453650,Paper Dolls 2 Escape 逃出生天
1408220,1453690,地域联盟1
1154040,1453890,SpellForce 3: Fallen God Digital Extras
747690,1453070,Sinister Halloween - Asylum DLC
1396480,1453210,MonsterSoft - Halloween Skin Pack
924770,1452620,Colory VR Painter
1182920,1452050,Movavi Video Editor Plus 2020 Effects - Halloween Pack
1448220,1450370,Konsairi Complete Pack
1103730,1450540,Shing! Artbook
1440780,1450040,Nerm the Worm Exclusive Ball Cap
1361120,1450140,Element X: Seaside Adventure
1342620,1450260,Werewolf: The Apocalypse — Heart of the Forest - Digital Goodies Pack
379610,1449460,Animated Puzzles - Spooky Pack
1440280,1449610,V.U.R.M.A - Animal Hat Pack
704030,1449340,Professional Farmer: Cattle and Crops - Digital Supporter Pack
720940,877100,Horns of Fear - Soundtrack
858870,877130,Queen of Seas 2 - Wallpapers
800190,876440,The Adventures of Elena Temple - Design Booklet
828520,876590,Metis One - Original Soundtrack
792030,875890,"OST and Art Pack - Just, Bearly"
724300,875290,Roof Rage - Soundtrack
552160,875410,Hade - forbidden levels
415590,874800,Earthfall - Hazmat Pack
642610,874300,Shape Of The World - Official Soundtrack
738530,874320,New Gundam Breaker Special Mission: Her Name is Super Fumina
845480,874410,Kinaman vs Gray Elephant - Hard Level Pack
397700,874480,Urizen Frosty Official Soundtrack
774451,873920,Among the Dead - Deluxe Edition
859720,874121,Cubelz Cars
873580,873600,The Art of Dark Fairies
870110,873660,The Monsters' History Book - Classic
873590,873680,The Art of Shirina
254370,873780,Aquanox Deep Descent Digital Extras
613190,872420,Unworthy - Soundtrack
826230,872520,CONCLUSE - Original Soundtrack
688380,872100,Restoration: Blessed Donation
872240,872250,Nick Beard: The Fedora of Destiny - Literally Nothing
680300,871600,PeeTee Babybuu - Soundtrack & Artwork Collection
796930,871630,Neon Space Board - Music Pack
831950,871340,Infinite Survival - Monster Pack
870020,870630,3D Gravity Rocket - OST
552920,870640,Sailaway - World Editor
818140,870810,Stay Safe - Soundtrack
869350,869390,Because We're Here - Act II
867800,869430,Gravity Jump - OST
861240,869700,Paper Valley - Soundtrack
632050,869740,The Village: Soundtrack
862920,869860,Kitsune Kitchen OST
862880,869330,Intelligence: Anime girls - OST
706270,868530,Space Zombies Invasion - DLC 001
836350,868650,Heartbreak High - Original Soundtrack
596380,868140,Coffee Crisis - Soundtrack
771920,868170,Together VR - PC Edition DLC
864510,868250,Scud Frenzy OST
836420,868330,Beginner'sGame BGM1
446120,867780,Bunker Punks Soundtrack
429300,867860,Sepia Tears: Reprise Edition
834050,868120,SixGenerals-Elite(六小将精英包)
839820,867630,Match Connect Challenge - Monsters Pack 1
866310,867710,Putin Run Away From Trump - Soundtrack
841770,866840,Siralim 3 - Official Soundtrack
709050,866880,GHOUL OST
502130,866290,Ctrl CV (Donationware)
865880,865890,天岚行 - 打赏
739190,866120,AntVentor ArtBook + Soundtrack
547590,865320,Pinball FX2 VR - Universal Classics™ Pinball
863560,865620,Slime CCG - Expansion #1
480490,865670,Prey - Mooncrash
574590,865700,Koloro - Digital Artbook and Wallpapers
824640,865140,The Witch's Apprentice: A Magical Mishap Collector's Edition
811270,864560,Impulsion Original Soundtrack
669740,863960,Tower Bombarde OST
826040,864050,Sacred Stones OST
427860,864080,The Next World: Rocketship DLC
842810,864220,Märchen Forest: Requiem of the astral world [Legacy ver.]
862160,863600,"Comet Crasher - Awesome Badge (""Buy Me Coffee"")"
787400,863740,Fantasy Versus - Original Soundtrack
863730,863760,Artillery Cats Cat Pack
737800,863160,HEADLINE CONTENT DLC PACK
853210,863410,Gopnik Simulator - Soundtrack
824420,862560,Ouch!War!-Blue blinky Character pack
862690,862710,"Kid,napper - Extra Content"
495580,862760,Divided We Fall: Officer Edition
860790,861390,Adventures Of Pipi 2 Save Hype - Soundtrack
809950,860840,"""Asemblance: Oversight"" Original Soundtrack"
838340,861120,May: Original Soundtrack
742300,861200,Wily Numbers: Instrumental Stage Tracks
555880,861300,Sairento VR - Weapons Pack
859350,860630,Aces of the Luftwaffe Squadron - Nebelgeschwader
781120,860700,Rift Breakers Wallpapers
839750,860710,Entre-Deux Wallpapers
788700,860720,ValeGuard Soundtrack
761160,860050,3 Emilie (Lorange Journey DLC)
701380,859670,SOUNDTRACK - El Tango de la Muerte
853480,859290,Pestis - OST
455820,858980,Omensight - Artbook
345230,858230,The Dark Inside Me - Chapter 1 Soundtrack
856760,858270,Gachi Gang - Soundtrack
857020,858290,Putinoids VS Navalnyats - Путиноиды Против Навальнят - OST
805950,858450,Isolated - Soundtrack
821640,857720,Floor Kids: Original Soundtrack
772500,857970,"Beyond Distortions - Art, Music and Making Of - DLC"
696530,858130,Lake Ridden OST
561930,856710,Sword of the Guardian - Official Soundtrack
853040,856530,Deep Space - Official OST
837900,856630,Bitcoin Trader - Soundtrack
841660,855660,The Treehouse Man - Original Soundtrack
840910,855380,"Save her, from dreams Original Soundtrack"
555510,854980,MachiaVillain - Original Soundtrack
690120,854660,Inked - Art & Music Bundle
601360,854730,Portal: Revolution Plush Pack
332700,854130,Mike Was Cursed - Soundtrack
709510,854180,Towards The Pantheon - Soundtrack
682080,854370,Pato Box Original Soundtrack
439370,853730,Midair - Manaborn Game Pass
446540,852580,Smash Up - Awesome Level 9000
829560,852640,Katie: Gratitude Pack
819870,852800,7 Days in Dream EX
841010,852850,Jack and Sara: Original soundtracks
679660,852020,aMAZE ZERO - New Levels
851200,852130,Omae Wa Mou Shindeiru - OST
756320,852200,Snail Trek 2 - Funny Hat Donation DLC
761480,851610,Snail Trek 3 - Janitor Donation DLC
777760,851360,Charlie II - Expansion Pack
848460,850420,Aurum Kings - OST
794800,850260,Clue/Cluedo: Classic Edition - The Ultimate Detective’s Package
684580,850280,Shoppe Keep 2 - Digital Art Book
813530,849540,FPV Freerider Recharged - Custom Levels Pack
781310,849760,"Alpha/Omega [1,000 HERO POINTS DLC]"
254300,849230,DOFUS - ADVENTURE PACK
710610,848850,Don't Sink - OST
736220,848990,Squad 44: Supporter Edition Upgrade
603020,849130,Usurper - Original Soundtrack
598490,848440,Healer's Quest - Original Soundtrack
476600,848790,Call of Duty®: WWII - Call of Duty™ Endowment Fear Not Pack
367080,847540,Songbringer - The Trial of Ren
790410,847840,Futanari Quest - Wallpaper Pack
772230,847850,LeapII Soundtrack
835630,846760,All You Can Feed: Sushi Bar - Music DLC 1
619780,846860,The Soundtrack of Ditto
710690,846350,The Path of Motus Soundtrack
584400,845640,Sonic Mania - Encore DLC
585830,845980,Ninja Stealth 2 - Golden Edition
638720,844830,Final Battle Guide & Wallpapers
751110,845120,OVERVIEW: Explore the Solar System
836760,844240,Sorcery Saga - The Phaal Costume Bundle
622810,843770,Invasion: Episode 1 OST
754850,843000,The Spy Who Shrunk Me VR
402570,842570,Atlas Reactor – Necrolancer Freelancer Six Pack
774531,842820,Snail Trek 4 - Disco Donation DLC
751280,842880,Snail Trek 1 - Rainbow Donation DLC
625730,840520,Cefore (Original Soundtrack)
840050,840640,Hollow Lane - Nightmare Pack
840060,840670,Good Doggo Premium
801020,839760,Golden Dungeons - PRO Levels
821560,839860,Behind The Screen 螢幕判官 - Original Soundtracks
667160,838970,Sphere Frustration - Frustration Pack
510680,839110,Re Angel - Original Sound Track
820710,839360,Mogic - OST
798780,838610,Color Cannons+ OST
761280,838680,White Pearl - Chronicle Edition
833540,838850,The Platformer Gun - Original Soundtrack
346500,838020,Road Scars: Origins - Original Soundtrack
836450,837450,Heaven Will Be Mine Soundtrack
609320,837841,FAR: Lone Sails - Digital Artbook
817660,837060,Soul Smith of the Kingdom Soundtrack
833910,837340,Overchunked - Original Soundtrack
809680,836730,Panzer Hearts OST and Artbook
785110,836090,Anime girl Or Bottle? - New levels
347160,835730,Steredenn: Binary Stars
806160,835480,Rabbirun OST
834210,834430,Clicker Planet - Bluestone Project
301840,834020,City of Brass - OST
617970,834290,Love Bites MP3+Wallpapers
821780,833240,Last Anime Boy 2: Hentai Zombie Hell OST
833300,833310,Fantasyland - All Heroes
831490,832950,Donation
694070,832640,BadLands RoadTrip Soundtrack
829750,831760,Robots Attack On Vapeland - OST
831230,831890,Doors Quest Demo Soundtrack
822720,831550,The Amazing Bernard: Original Soundtrack
781950,831170,Galactic Delivery Soundtrack
816180,830740,Zhmyshenko Valery Albertovich - OST
487220,830420,Freebie Sourcecode
823340,830010,Round Mars - OST
817410,829430,SushiParty Soundtrack
820690,829460,ZYTERNION Original Soundtrack
214340,829510,Deponia Developer Commentary
829300,829700,Bomber-un - OST
824190,829270,Achievement Clicker 2019 - Soundtrack
815390,828880,Psi Cards - Soundtrack
597730,828920,Dark Grim Mariupolis OST
818760,829000,Woodways - Soundtrack
828170,828180,Pivross - Unlock 100 Levels
361230,828300,Super Daryl Deluxe - Official Soundtrack
812450,828430,The m0rg VS keys - Soundtrack
713840,827440,Goblin Storm - Tempest
785780,826520,OF MICE AND SAND -REVISED- SOUNDTRACK
424280,826650,Iron Snout - Snoutfit DLC
791700,826360,Bird Game - Soundtrack
434660,825590,OCTAHEDRON: Collector's Upgrade
786120,825180,Galaxy Wide Domination - Name Manager
755570,824230,Chinbu's Adventure - Ice World
589320,824480,Catch a Lover - Nightmare
620070,823930,Vroom Kaboom Premium
630870,823301,Chuusotsu! Digital Artbook
806600,823520,Escape! - Soundtrack
794300,823000,Simple Man - Ost
806100,823010,PLATI NALOG: Favorite Russian Game 20!8
822760,823020,Fureraba ~Friend to Lover~ Soundtrack
691910,823110,Fishing Maniacs - Soundtrack
733750,823140,Steel Eagle - Cave mission
658440,822480,Enshrouded World: Home Truths Deleted Scenes
809410,822690,The Take: Original Soundtrack
664450,822170,Manifest 99 Soundtrack by Barrett Lewis
805820,822180,Putin VS ISIS - OST
782690,822330,Gazing from beyond DLC
789610,822350,Splash Adventure: The Maze of Morla - ARTBOOK
360620,821710,Spellsworn - Collector's Edition
820830,821280,The famous diver - OST
416830,820590,Light Fall - Soundtrack
584990,819860,The Long Reach - Soundtrack
671880,819150,Dengerous TowerOffence! でんじゃらすたわーおふぇんす！
538840,819290,City Climber - Soundtrack & Extras
436160,819340,The Panic Room - Starter Pack
818320,818330,LEGO® The Incredibles - Parr Family Vacation Character Pack
650440,818700,Warbanners: Death Speaker
512000,817850,Kite Soundtrack
757540,817880,Oedipus Dating Sim Soundtrack
785130,818130,Clawface - Soundtrack
609720,818180,Tyr: Chains of Valhalla OST
776890,818190,Clicker: Mining Simulator - Soundtrack
624320,818200,Loyalty and Blood: Viktor Origins OST
817110,817730,Bitcoin VS Brain - Soundtrack
771250,817750,Doodle God: Mighty Trio - Rocket Boost DLC
546900,817100,Fear Effect Sedna Collector’s Upgrade
816380,817240,Crazzers - OST
816350,816390,The Flood - Support the Developer package (Soundtrack + Extras)
598230,816620,Ascender - Original Soundtrack & Artbook
776720,814720,Dungeon Gambit Boy - Original Soundtrack
697370,814750,Linx Battle Arena - 24 Character Set
415090,814760,Kbyte Original Soundtrack
626610,814060,TT Isle of Man - Sidecar Thrill
804830,814070,Shards of Eradine - Soundtrack
662470,813100,SoundLites: Rose Colored Glasses
778760,813320,"The Agency: Chapter 2 Soundtrack, Artbook and Director's Commentary"
598880,813510,Domiverse - Official Soundtrack
795550,813560,Warawara Invaders OST
795680,812750,Border of her Heart - HD
631510,811840,DMCHDC Theme Stylish!
591750,812030,Solo - Original Soundtrack
580710,812130,Afghanistan '11: Royal Marines
435400,811460,Hidden Folks - Mouth Sounds Pack
803080,811770,Bad Day - Extra Content
758320,811200,Cursed Lands MP3+Wallpapers
251130,810600,Chroma Squad - Episode Editor
777240,810240,Tren0 OriginalSoundtrack
806220,810280,Absolute Blue Soundtrack
343360,810290,Particula (Soundtrack)
807920,810300,Onii-Chan Soundtrack
801780,810310,"Haters, kill them all! - Ost"
764410,810390,Trials of the Gauntlet - Soundtrack
636460,809350,Rugby League Team Manager 2018 - Season 2018 Update
717190,808760,Super Dungeon Master Ace: Donationware & DLC
761070,808230,Garden of Oblivion Original Soundtrack
789280,808470,Rysen OST
805500,807040,Dokkaebi Hentai Adventures - OST
791470,806050,DYO - Collector's Edition Content
782190,806320,The Seven Districts of Sin: The Tail Makes the Fox - Episode 1 Deluxe Goodies
690150,806390,Fossil Hunters - Soundtrack
804440,806420,Starman in space - OST
802660,805730,Bitcoin Or Bomb? - OST
753220,805970,Mhakna Gramura and Fairy Bell - Original Soundtrack
671510,805060,DESOLATE - Original Soundtrack
802650,805510,Russian AYE Race - OST
773910,804630,The Short Story of a Drifting Labyrinth OST
716060,804930,Purgatory Ashes - Soundtrack
429620,804980,Dungeon Rushers - Tang Dynasty Skins Pack
551050,803340,Die With Glory – The Original Soundtrack
320330,803450,Earthworms - Soundtrack
662840,803580,Abo Khashem - Soundtrack
803600,803610,Disgaea 5 Complete - Digital Art Book
764510,802770,Phantom Signal – Original Soundtrack
680390,803100,Hidden Dragon: Legend OST DLC
404960,803240,The Way of Life DEFINITIVE EDITION: Soundtrack and Artbook
619550,802280,Farseer
658330,802370,Triplicity - OST
792880,802470,Never Stop Sneakin' - Original Soundtrack
743420,802590,Temple of Spikes Original Soundtrack
787220,801830,Annotation of Love - Bonus Content
801500,802150,WannaMine - OST
711810,801440,Never Split the Party: Fellowship Unlock
701760,800950,L.S.S classic
371140,800810,Aegis Defenders Original Soundtrack
331690,799820,Crossing Souls Soundtrack
286300,799710,Algo Bot - Original Soundtrack
796380,799010,Terra Feminarum - Original Game Soundtrack
503950,799130,Star Tactics Redux - Expeditions
670610,799140,Swaps and Traps Grooves (Original Soundtrack)
798960,799160,Putin takes taxes - OST
796130,799280,Virus Petya - OST
782120,798800,Super Gravity Ball - Soundtrack
447120,798430,Where The Water Tastes Like Wine - Original Soundtrack
642830,798440,Milanoir - Original Soundtrack
611620,797460,TheNightfall - Soundtrack
648430,797540,Hand of the Gods: Core Set Bundle
765640,797050,Change Original Soundtrack
693380,796310,Neckbeards - Superior Analog Hits!
632020,796410,Necromancer Returns - Soundtrack + Concept Art
795580,795600,THE DAY Online - Founder's Pack
747340,795650,Unforgiving - A Northern Hymn: Soundtrack and Art Book
749110,794880,Bold Blade Soundtrack
791750,794320,President Trump The Way In Uganda - OST
556740,793910,Legrand Legacy (Original Soundtrack)
529180,793070,Dark and Light - Shard of Faith
761100,793330,Rush! Rush! Rush!
785620,793020,Spring It! - Soundtrack
741590,792510,Hex Commander: Fantasy Heroes - Official Game Guide
618550,791670,Chess of Blades - Digital Artbook
691020,791890,Fog Of War - Complete Edition
791930,792110,BombTag - Character Customization Pack
695970,791230,Treadnauts Original Soundtrack
706960,791130,Super Slime Arena - Slime Sounds OST
687830,790520,Transparent Black - Wish
265590,790180,The Red Solstice - Operations Pack
779810,788950,VR Austria - 4K Resolution Pack
742480,789080,The Big Journey - Original Soundtrack
646210,789140,The Mind's Eclipse: Art Book and Wallpaper Pack
788420,789170,Potion Explosion - The Fifth Ingredient
781100,789230,Winner Winner Chicken Dinner! - Ost
420000,788430,Home Design 3D - Gold Plus
690610,788440,MagiCats Builder - Infinite Pack
776670,787630,Flying Bacon - Soundtrack
786670,787770,Loot Box Simulator 20!8 - OST
551840,787280,Crystal Shard Adventure: META
712660,787380,YBit Soundtrack
778410,786810,Dead Ground - Soundtrack
738130,787000,Get Dis Money - Soundtrack
673620,786460,Slizer Battle Management System: Terran Partition
771350,786600,Achievement Clicker 2018 - Soundtrack
778770,786160,Ladybird Reflect - Bonus Pack
769160,784990,Sol Galactic Defender Soundtrack
268770,785080,Treasure Adventure World - Official Soundtrack & Instruction Booklet
593380,785300,XCOM 2: War of the Chosen - Tactical Legacy Pack
764080,784120,GloGo - Original Soundtrack
761130,783880,Stellar Warrior : Master Levels
467520,783910,2018 Edition Add-on - Power & Revolution DLC
394430,783280,Dimension Drive - Soundtrack
781520,783370,Liminal Spaces: Polyventure OST
601380,783530,The Last One - Soundtrack
782070,782560,UNDEFINED
781590,781870,三国游侠志-Android扩展包
758090,782090,茂伸奇谈 后传 / Monobeno -HAPPY END-
775490,781400,Super Steampunk Pinball 2D - Soundtrack
753240,781340,CG the Seven Knights Virus - W-3 + retro world
776360,779180,A Walk Along the Wall Original Soundtrack
769220,779350,TRAFICO - Battle Royale Test Server
253860,779370,Earth 2140 - Soundtrack
715490,778890,Above: The Fallen OST
722890,779010,Last Berserker: Unlock All Characters
770380,778090,Army of Tentacles: (Not) A Cthulhu Dating Sim: SUPER MEGA CHARITY DOWNLOADABLE CONTENT
720280,778160,Fox Hime Cosplay Album
467960,778190,HomeBehind - Endless Mode
776340,778210,Gay World - OST
574740,777700,The Art of Fausts Alptraum
762650,777080,Depraved - Soundtrack + Name In Game
655000,777120,Masked Forces 2: Mystic Demons - Multiplayer
771950,776800,SUMETRICK OST
691830,776120,Avernum 3 Hintbook and Bonuses
739260,775600,Golden Hornet (Donationware)
751340,774761,ASSAULT GUNNERS HD EDITION EXTRA PACK
611770,775031,Void Source OST
697660,775210,Jump Gunners Original Soundtrack
757870,774111,Australian trip - Full music tracks
