steamId,price,copiesSold,publisherClass,reviewScore,aiContent
2990240,5.99,1271,Hobbyist,56,
937690,6.99,1271,Hobbyist,49,
822640,14.99,1271,Indie,80,
1743710,9.99,1271,Indie,69,
1581080,2.99,1271,Indie,69,
2295700,2.99,1271,Indie,96,
940780,4.99,1271,Indie,72,
770630,4.99,1271,Indie,84,
2000360,0.99,1271,Indie,79,
1464910,0.99,1271,Indie,80,
1744750,0.99,1271,Hobbyist,92,
934810,0.99,1271,Hobbyist,79,
1783700,0.99,1271,Hobbyist,84,
1160780,0.99,1271,Indie,77,
773330,0.99,1271,Hobbyist,45,
2412140,1.99,1271,Indie,80,
870020,2.99,1271,Indie,62,
2925430,0,1271,Hobbyist,98,
1515330,19.99,1270,Indie,60,
1295730,19.99,1269,Indie,43,
1501420,15.99,1269,Indie,98,
822190,4.99,1269,Indie,98,
729090,1.99,1269,Hobbyist,29,
752800,5.99,1269,Hobbyist,96,
1897320,4.99,1269,Hobbyist,98,
1379380,2.99,1269,Hobbyist,100,
236290,2.99,1269,Hobbyist,80,
1612960,5.99,1269,Indie,98,
2778740,1.99,1269,Hobbyist,91,
1428370,1.99,1269,Indie,100,
3478060,0,1269,Hobbyist,91,
1358640,0,1269,Hobbyist,74,
2384940,0,1269,Hobbyist,69,
2868110,0.99,1268,Hobbyist,100,
453660,0.99,1268,Hobbyist,63,
617450,11.99,1267,Indie,59,
2995560,9.99,1267,Indie,87,
369060,9.99,1266,Indie,31,
2145220,8.99,1266,Indie,85,
1903080,0,1266,Hobbyist,96,
2102640,14.99,1265,Indie,83,
2073490,14.99,1265,Indie,91,
375190,4.99,1265,Indie,77,
2317960,4.99,1265,Hobbyist,89,
3196550,3.99,1265,Hobbyist,96,
2674930,0.99,1265,Indie,87,
2728990,0,1265,Hobbyist,88,
2679350,19.99,1264,Indie,36,
1476760,4.99,1264,Hobbyist,94,
381910,2.99,1264,Indie,81,
1714360,0,1264,Hobbyist,91,
2881520,29.99,1263,AA,62,
2317340,0,1263,Hobbyist,100,
2893970,0,1263,Hobbyist,92,
568800,7.99,1262,Hobbyist,75,
540660,5.99,1262,Indie,80,
352050,3.99,1262,Indie,75,
746240,0,1262,Hobbyist,57,
1648760,19.99,1261,Indie,95,
2096620,6.9,1261,Indie,73,
436240,9.99,1261,Indie,70,
2999710,7.99,1261,Hobbyist,89,
2075960,7.99,1261,Indie,58,
992610,19.99,1260,Indie,70,
601750,15.99,1260,Indie,52,
1480520,11.99,1260,Indie,74,
1417770,14.99,1260,Indie,70,
2187300,14.99,1260,Indie,76,
1219860,14.99,1260,Indie,81,
414330,14.99,1260,Indie,43,
1267370,12.99,1260,Indie,76,
342360,9.99,1260,Indie,52,
800380,9.99,1260,Indie,47,
2888870,14.99,1260,Indie,89,
1980590,14.99,1260,Indie,66,
1549160,19.99,1260,Indie,74,
2077060,3.99,1260,Indie,88,
1410560,5.99,1260,Hobbyist,58,
522730,0.99,1260,Hobbyist,76,
1371520,7.99,1260,Hobbyist,67,
884980,9.99,1260,Hobbyist,94,
1122360,11.99,1260,Hobbyist,81,
434980,4.99,1260,Indie,82,
1313810,5.99,1260,Indie,94,
1104870,9.99,1260,Indie,59,
1156500,5.99,1260,Hobbyist,71,
1588910,7.99,1260,Hobbyist,83,
1004650,3.99,1260,Indie,88,
422980,4.99,1260,Hobbyist,71,
1286770,6.99,1260,Indie,76,
2237070,4.99,1260,Hobbyist,71,
1446450,3.99,1260,Indie,65,
581340,4.99,1260,Indie,58,
1605440,4.99,1260,Hobbyist,71,
1389890,2.99,1260,Indie,96,
391520,4.99,1260,Hobbyist,55,
1680500,4.99,1260,Indie,94,
600250,4.99,1260,Hobbyist,76,
1265360,1.99,1260,Indie,63,
715090,3.99,1260,Indie,87,
508950,1.99,1260,Hobbyist,62,
621850,2.99,1260,Hobbyist,64,
2027310,0.99,1260,Hobbyist,88,
1411330,0.99,1260,Hobbyist,94,
1999090,0,1260,Hobbyist,90,
1177840,0,1260,Hobbyist,90,
1838400,0,1260,Hobbyist,90,
1869880,0,1260,Hobbyist,90,
1535360,0,1260,Hobbyist,90,
1315670,0,1260,Hobbyist,90,
677260,0,1260,Hobbyist,90,
1073890,0,1260,Hobbyist,90,
903760,0,1260,Hobbyist,60,
910210,0,1260,Hobbyist,60,
2260230,0,1260,Hobbyist,90,
2061710,24.99,1259,Indie,78,
1100900,9.99,1259,AA,83,
2792960,0,1259,Hobbyist,92,
1968570,24.99,1258,Indie,86,
1586350,39.99,1258,Indie,89,
2808800,10.99,1258,Indie,62,
899960,4.99,1258,Indie,91,
338290,12.99,1258,Indie,81,
610250,12.99,1258,Indie,86,
773420,4.99,1258,Hobbyist,65,
891870,4.99,1258,Indie,60,
380860,5.99,1258,Hobbyist,81,
2057310,9.99,1258,Hobbyist,87,
681780,4.99,1258,Hobbyist,24,
428260,6.99,1258,AA,47,
391590,9.99,1258,Indie,56,
1594120,2.99,1258,Hobbyist,89,
300620,3.99,1258,Indie,86,
679090,2.99,1258,Indie,83,
2398260,1.99,1258,Indie,70,
345130,4.99,1258,Indie,57,
1060240,0.99,1258,Hobbyist,86,
666960,1.99,1258,Indie,43,
2195560,0,1258,Hobbyist,76,
2294990,0,1258,Hobbyist,69,
3474520,0,1258,Hobbyist,98,
1613210,0,1257,Hobbyist,52,
2459100,19.99,1256,Indie,80,
3201810,9.99,1256,Indie,94,
751330,14.99,1256,Hobbyist,80,
1230660,0,1256,Hobbyist,87,
926720,0,1256,Hobbyist,71,
2707400,0,1255,Hobbyist,77,
1114900,19.99,1254,Indie,91,
1933670,14.99,1254,AA,33,
1041520,15.99,1254,Indie,48,
600660,9.99,1254,Indie,87,
850760,4.99,1254,Indie,91,
1608090,7.99,1254,Hobbyist,85,
406780,7.99,1254,Indie,89,
346920,3.99,1254,Hobbyist,29,
1118740,3.99,1254,Indie,90,
1751100,4.99,1254,Indie,89,
1052150,3.99,1254,Indie,86,
474620,2.99,1254,Hobbyist,75,
556990,4.99,1254,Indie,60,
554770,4.99,1254,Hobbyist,45,
697850,0.99,1254,Hobbyist,36,
746350,0.99,1254,Hobbyist,53,
1920450,0.99,1254,Indie,90,
1580640,0.99,1254,Hobbyist,59,
2018870,0,1254,Hobbyist,71,
2190180,0,1253,Hobbyist,57,
3032650,0,1253,Hobbyist,92,
1737220,19.99,1252,Indie,74,
2336760,19.99,1252,Indie,80,
2351890,4.99,1252,Hobbyist,97,
1979640,0,1252,Hobbyist,71,
906240,19.99,1251,Indie,56,
3269860,5.99,1251,Hobbyist,93,
517660,1.99,1251,Hobbyist,72,
2234600,1.99,1251,Indie,91,
1851320,0,1251,Hobbyist,85,
937860,0,1251,Hobbyist,65,
2307890,0,1251,Hobbyist,43,
2257770,24.99,1250,AA,43,
522710,6.99,1250,Hobbyist,97,
2604920,4.99,1250,Hobbyist,88,
1940490,0,1250,Hobbyist,78,
1202930,0,1250,Hobbyist,78,
2067310,19.99,1249,Indie,73,
2071120,19.99,1249,Indie,97,
3171000,10.99,1249,Indie,46,
1864650,4.99,1249,Indie,75,
685110,0,1249,Hobbyist,82,
1923800,0,1249,Hobbyist,47,
2553910,34.99,1248,Indie,95,
936620,19.99,1248,Indie,50,
1239490,9.99,1248,Indie,91,
1610330,13.99,1248,Indie,85,
1183530,14.99,1248,Indie,74,
1048280,9.99,1248,Indie,47,
1419980,13.99,1248,Indie,55,
1476100,19.99,1248,Indie,85,
2137660,6.99,1248,Indie,54,
833010,5.99,1248,Indie,80,
2303610,8,1248,Hobbyist,97,
1998590,24.99,1248,Indie,42,
459150,9.99,1248,Indie,81,
375170,0.99,1248,Hobbyist,84,
1322490,4.99,1248,Indie,82,
1460510,2.99,1248,Indie,41,
633600,4.99,1248,Indie,94,
453740,4.99,1248,Indie,81,
341380,0.99,1248,Hobbyist,37,
1162590,2.99,1248,Indie,42,
2997260,2.99,1248,Indie,91,
3307980,2.99,1248,Hobbyist,82,
292860,4.99,1248,Indie,48,
1901970,4.99,1248,Hobbyist,82,
899630,1.99,1248,Hobbyist,51,
745400,2.99,1248,Hobbyist,82,
795220,1.99,1248,Indie,81,
3285370,39.99,1248,Hobbyist,85,
2114430,1.99,1248,Hobbyist,85,
1798600,1.99,1248,Hobbyist,84,
771130,0.99,1248,Indie,34,
913720,19.99,1247,Indie,65,
701610,3.99,1247,Indie,68,
1331090,5.99,1247,Hobbyist,93,
3301040,0,1247,Hobbyist,70,
1208580,6.99,1247,Indie,68,
2809920,3.99,1247,Hobbyist,60,
692950,1.99,1247,Indie,92,
2226440,2.99,1247,Indie,73,
1086840,1.99,1247,Indie,81,
1412040,0.99,1247,Indie,74,
820710,0.99,1247,Hobbyist,35,
1835580,2.99,1247,Indie,93,
1513310,1.99,1247,Hobbyist,93,
1777820,0.99,1247,Hobbyist,94,
1738100,0.99,1247,Indie,93,
1210700,2.99,1247,Hobbyist,71,
2166630,2.99,1247,Indie,73,
1874340,0.99,1247,Indie,67,
3185460,0,1247,Hobbyist,37,
2827520,8.99,1246,Indie,93,
2338910,3.99,1246,Indie,89,
2897450,2.99,1246,Hobbyist,92,
2567620,2.99,1246,Hobbyist,89,
2631870,13.99,1244,Indie,69,
2269730,14.99,1244,Indie,83,
1922180,11.99,1244,Hobbyist,78,
2647920,6.99,1244,Indie,86,
3553110,4.99,1244,Indie,96,
2274970,3.99,1244,Hobbyist,72,
2585380,0,1244,Hobbyist,74,
2899980,7.99,1243,Indie,97,
2353790,0,1243,Hobbyist,74,
1594010,14.99,1242,Indie,68,
2503780,10.99,1242,Indie,92,
1098470,9.99,1242,Indie,98,
2093950,9.99,1242,Hobbyist,100,
1925060,6.99,1242,Indie,89,
1248460,6.99,1242,Indie,96,
999410,4.99,1242,Hobbyist,96,
1214570,2.99,1242,Hobbyist,96,
1513530,2.99,1242,Hobbyist,98,
1867610,0.99,1242,Indie,96,
957430,4.99,1242,Hobbyist,69,
2995550,0,1242,Hobbyist,96,
2191050,15.99,1241,Indie,89,
1147950,7.99,1241,Indie,84,
2270550,1.99,1241,Hobbyist,100,
3015140,39.99,1241,Indie,85,
778810,0,1241,Hobbyist,78,
2617090,14.99,1240,Indie,97,
574120,14.99,1240,Indie,75,
2702220,4.99,1240,Indie,95,
3427140,4.99,1240,Indie,76,
1850840,6.99,1240,Indie,78,
943900,4.99,1240,Hobbyist,77,
2169300,3.99,1240,Hobbyist,92,
765360,2.99,1240,Hobbyist,65,
674380,0.99,1240,Indie,35,
1854810,0.99,1240,Indie,76,
1201800,0.99,1240,Indie,84,
2164610,2.99,1240,Indie,81,
2275420,0.99,1240,Hobbyist,91,
2468670,7.99,1239,Hobbyist,92,
2103340,3.99,1239,Hobbyist,91,
691430,4.99,1238,Indie,95,
952510,0,1238,Hobbyist,53,
923460,0,1238,Hobbyist,47,
874880,0,1238,Hobbyist,57,
2305930,0,1238,Hobbyist,43,
1663410,19.99,1237,Indie,90,
545930,9.99,1237,Indie,29,
2187130,6.99,1236,Hobbyist,91,
2551780,5.99,1235,Indie,94,
966540,9.99,1234,Indie,46,
2933830,4.99,1234,Indie,50,
3283900,1.99,1234,Hobbyist,75,
3404410,0.99,1234,Hobbyist,76,
712070,0,1234,Hobbyist,65,
422210,12.99,1233,Indie,48,
833400,9.99,1233,Hobbyist,61,
675960,1.99,1233,Hobbyist,65,
339090,14.99,1232,Indie,96,
3062500,12.99,1232,Indie,83,
1016000,9.99,1232,Indie,94,
16110,9.99,1232,Indie,92,
988310,14.99,1232,Hobbyist,96,
1423270,14.99,1232,Indie,73,
1032340,9.99,1232,Indie,71,
1637970,9.99,1232,Indie,77,
1189200,6.99,1232,Indie,94,
1985240,9.99,1232,Hobbyist,98,
1926730,4.99,1232,Hobbyist,77,
1581500,4.99,1232,Hobbyist,97,
1224450,4.99,1232,Hobbyist,96,
554470,2.99,1232,Indie,92,
399260,4.99,1232,Hobbyist,70,
1668710,0,1232,Hobbyist,56,
2735700,0,1232,Hobbyist,90,
3034400,0,1232,Hobbyist,99,
2701590,17.99,1231,Indie,89,
1833710,14.99,1231,Indie,24,
1393910,11.99,1231,Indie,98,
2645600,0,1231,Hobbyist,53,
1228870,5.99,1230,Indie,85,
2602540,12.49,1230,Indie,95,
1785680,9.99,1230,Indie,67,
1871790,9.99,1230,Hobbyist,93,
1576850,8.99,1230,Indie,71,
2330610,9.99,1230,Indie,67,
1035770,12.99,1230,Indie,81,
25808,9.99,1230,AAA,79,
1455040,7.99,1230,Hobbyist,75,
566880,0.99,1230,Indie,91,
1041780,0.99,1230,Indie,64,
632290,4.99,1230,Indie,73,
1215750,1.99,1230,Indie,75,
919160,4.99,1230,Indie,71,
1771620,11.99,1230,Hobbyist,74,
1166780,3.99,1230,Indie,81,
765860,4.99,1230,Indie,61,
1458620,0.99,1230,Indie,78,
1036600,1.99,1230,Indie,64,
687730,0,1230,Hobbyist,63,
2595090,0,1230,Hobbyist,68,
2899320,0,1230,Hobbyist,96,
2573350,5.99,1229,Indie,76,
2484500,5.99,1229,Hobbyist,83,
3429910,3.99,1229,Hobbyist,100,
2619110,0,1229,Hobbyist,68,
3229620,0,1229,Hobbyist,100,
1595310,14.99,1228,Indie,47,
2179720,14.99,1228,Indie,38,
1849740,11.99,1228,Indie,95,
3097550,0,1228,Hobbyist,58,
2852930,6.99,1228,Hobbyist,92,
3090860,1.99,1228,Hobbyist,88,
2089140,1.99,1228,Hobbyist,96,
1965430,0,1228,Hobbyist,83,
2947970,19.99,1227,Indie,93,
1095290,14.99,1227,Indie,92,
3051380,5.99,1227,Hobbyist,90,
2365200,0,1227,Hobbyist,82,
2975720,0,1227,Hobbyist,85,
3390890,0,1227,Hobbyist,96,
1364510,4.99,1226,Hobbyist,81,
2584260,6.99,1226,Hobbyist,89,
522300,4.99,1226,Hobbyist,70,
1229500,12.99,1225,Indie,91,
732290,4.99,1225,Hobbyist,73,
1220710,6.99,1225,Hobbyist,88,
2962570,3.99,1225,Hobbyist,91,
2606270,11.99,1225,Indie,87,
1783090,2.99,1225,Hobbyist,88,
487580,1.99,1225,Indie,55,
1039470,0,1225,Hobbyist,90,
625580,0,1225,Hobbyist,64,
2983630,0,1225,Hobbyist,97,
1042210,14.99,1224,Indie,88,
619350,4.99,1224,Indie,61,
2168000,6.99,1224,Indie,85,
1511970,5.99,1224,Hobbyist,87,
1513580,9.99,1224,Indie,59,
2935160,5.99,1224,Indie,94,
262870,4.99,1224,Indie,15,
409490,0.99,1224,Hobbyist,57,
845750,0.99,1224,Indie,85,
299260,7.99,1224,Indie,50,
696710,7.99,1224,Indie,78,
3370500,2.99,1224,Hobbyist,54,
312240,1.99,1224,Indie,83,
321610,5.99,1224,Indie,54,
700440,0.99,1224,Indie,56,
708430,0.99,1224,Indie,36,
1322600,0.99,1224,Indie,88,
2056690,0,1224,Hobbyist,82,
2136400,0,1224,Hobbyist,69,
2011870,0,1224,Hobbyist,69,
2005780,0,1224,Hobbyist,82,
1946150,0,1224,Hobbyist,82,
1961750,0,1224,Hobbyist,82,
1951750,0,1224,Hobbyist,82,
1807940,0,1224,Hobbyist,82,
1785750,0,1224,Hobbyist,82,
1784410,0,1224,Hobbyist,82,
1778310,0,1224,Hobbyist,82,
1754480,0,1224,Hobbyist,82,
1632300,0,1224,Hobbyist,82,
1444420,0,1224,Hobbyist,82,
1119590,0,1224,Hobbyist,82,
1254950,0,1224,Hobbyist,82,
1350820,0,1224,Hobbyist,82,
1305500,0,1224,Hobbyist,82,
1267330,0,1224,Hobbyist,69,
1239180,0,1224,Hobbyist,82,
1204380,0,1224,Hobbyist,82,
1218850,0,1224,Hobbyist,82,
1127030,0,1224,Hobbyist,82,
1116030,0,1224,Hobbyist,69,
1964670,24.99,1223,Indie,63,
3073040,3.99,1223,Hobbyist,68,
463830,4.99,1223,Indie,54,
3084590,0,1223,Hobbyist,48,
2756910,0,1223,Indie,95,
910730,6.99,1222,Hobbyist,100,
29120,4.99,1222,Indie,69,
3372570,0,1222,Hobbyist,100,
2108560,14.99,1221,Indie,60,
1395830,17.99,1221,Indie,91,
860900,19.99,1221,Indie,32,
715020,15.99,1221,Indie,48,
1888130,15.99,1221,Hobbyist,86,
1749300,9.99,1221,Indie,86,
944590,7.99,1221,Indie,89,
1428140,4.99,1221,Hobbyist,87,
1661180,9.99,1221,Hobbyist,61,
747050,2.99,1221,Hobbyist,81,
1133790,5.99,1221,Hobbyist,86,
331210,4.99,1221,Hobbyist,49,
1586050,2.99,1221,Indie,59,
503150,2.99,1221,Indie,83,
2251810,2.99,1221,Hobbyist,89,
953820,2.99,1221,Indie,84,
903280,2.99,1221,Hobbyist,86,
2415340,1.99,1221,Indie,69,
730300,4.99,1221,Hobbyist,77,
878270,13.99,1221,Indie,54,
1453250,1,1221,Hobbyist,86,
862150,0.99,1221,Indie,52,
741120,1.99,1221,Indie,43,
1625760,0,1221,Hobbyist,86,
662780,0,1221,Hobbyist,84,
593000,0,1221,Hobbyist,89,
2633210,0,1221,Hobbyist,95,
2983260,19.99,1220,Indie,98,
2388070,8.99,1220,Indie,63,
914220,4.99,1220,Indie,36,
2006160,0,1220,Hobbyist,43,
3178910,0,1220,Hobbyist,93,
2313670,34.99,1219,Indie,88,
3329190,10.99,1219,Hobbyist,53,
1854140,0.99,1219,Indie,82,
2373450,0,1219,Hobbyist,29,
1265690,19.99,1218,Indie,66,
1012850,4.99,1218,Indie,68,
2730350,14.99,1218,Indie,92,
2017840,14.99,1218,Indie,93,
613210,9.99,1218,Hobbyist,94,
1632710,8.99,1218,Indie,65,
1983740,10.99,1218,Hobbyist,93,
1631600,6.99,1218,Hobbyist,73,
1623530,3.99,1218,Hobbyist,65,
1734250,6.99,1218,Indie,94,
1580480,2.99,1218,Hobbyist,70,
572240,1.99,1218,Hobbyist,67,
1541240,0.99,1218,Hobbyist,73,
1167540,1.99,1218,Hobbyist,64,
623900,1.99,1218,Hobbyist,54,
1564450,1.99,1218,Indie,66,
1548540,0.99,1218,Indie,73,
1701300,0.99,1218,Indie,70,
2459460,0,1218,Hobbyist,74,
2490670,0,1218,Hobbyist,70,
396870,9.99,1216,Indie,75,
1014580,9.99,1216,Indie,91,
625830,12.99,1216,Indie,89,
724710,2.99,1216,Indie,60,
1775080,14.99,1216,Hobbyist,34,
304150,7.99,1216,Indie,23,
355690,4.99,1216,Hobbyist,75,
574010,4.99,1216,Hobbyist,59,
763750,1.99,1216,Hobbyist,75,
409280,1.99,1216,Hobbyist,50,
1540490,4.99,1216,Hobbyist,40,
1482430,7.99,1216,Hobbyist,91,
3448240,3.99,1216,Hobbyist,89,
784010,7.99,1216,Indie,85,
317720,9.99,1216,Indie,28,
1286670,4.99,1216,Hobbyist,91,
1112570,3.99,1216,Indie,49,
769200,0.99,1216,Hobbyist,34,
508630,4.99,1216,Indie,60,
816760,0.99,1216,Hobbyist,88,
1579190,0.99,1216,Indie,85,
1949420,0,1216,Hobbyist,76,
2801010,0,1216,Hobbyist,69,
1271380,14.99,1215,Indie,96,
1662010,14.99,1215,Indie,98,
1465640,11.99,1215,Indie,96,
1245810,11.99,1215,Indie,96,
2166710,6.99,1215,Hobbyist,95,
1403080,4.99,1215,Hobbyist,96,
928680,2.49,1215,Hobbyist,100,
873070,0.99,1215,Hobbyist,95,
2214840,1.99,1215,Hobbyist,98,
2059480,1.99,1215,Indie,96,
486500,4.99,1215,Hobbyist,57,
1698570,1.99,1215,Hobbyist,96,
1460050,1.99,1215,Indie,98,
2013780,0,1215,Hobbyist,55,
1992890,0,1215,Hobbyist,55,
1757090,0,1215,Hobbyist,47,
1937650,0,1215,Hobbyist,55,
1549070,0,1215,Indie,55,
1727020,0,1215,Hobbyist,45,
1807660,0,1215,Hobbyist,50,
1554670,0,1215,Hobbyist,35,
1560540,0,1215,Hobbyist,40,
1437680,0,1215,Hobbyist,55,
1246060,0,1215,Hobbyist,55,
685450,0,1215,Hobbyist,69,
2660610,0,1215,Hobbyist,95,
2093970,12.99,1214,Indie,94,
1820470,5.99,1214,Indie,81,
3538350,1.99,1214,Hobbyist,89,
767590,0,1214,Hobbyist,86,
2598490,0,1214,Hobbyist,96,
525080,14.99,1213,Indie,45,
2432030,8.99,1213,Indie,86,
802930,0,1213,Hobbyist,85,
2310920,11.99,1212,Indie,94,
675990,2.99,1212,Indie,73,
2324440,19.99,1211,Indie,76,
405240,14.99,1210,Indie,70,
2799560,7.99,1210,Indie,92,
2340030,0,1210,Hobbyist,90,
2874290,0,1210,Hobbyist,83,
2206980,44.99,1209,Indie,84,
1004510,18.99,1209,Indie,92,
2081310,14.99,1209,Indie,95,
595080,14.99,1209,Indie,90,
1745280,14.99,1209,Indie,84,
1554650,19.99,1209,Indie,98,
2139350,14.99,1209,Indie,91,
2672060,10.99,1209,Indie,76,
448960,9.99,1209,Indie,84,
427640,4.99,1209,Hobbyist,76,
1678770,9.99,1209,Indie,62,
723930,9.99,1209,Indie,81,
1843860,7.99,1209,Indie,84,
491700,4.99,1209,Hobbyist,80,
1296700,6.99,1209,Indie,86,
1160790,6.99,1209,Indie,83,
1935580,4.99,1209,Indie,84,
642070,2.99,1209,Indie,39,
1543210,0.99,1209,Indie,82,
1408530,1.49,1209,Hobbyist,62,
404850,0.99,1209,Hobbyist,85,
932670,4.99,1209,Indie,46,
682730,0.99,1209,Hobbyist,44,
1485580,0.99,1209,Hobbyist,91,
2103620,7.99,1208,Indie,56,
2329910,4.99,1208,Indie,75,
2147600,0,1208,Hobbyist,38,
655940,0,1208,Indie,60,
3146700,0,1208,Hobbyist,100,
2793310,14.99,1207,Indie,84,
2851770,3.99,1207,Indie,100,
2814280,4.99,1207,Hobbyist,89,
1054980,0,1207,Hobbyist,78,
3090990,0,1207,Indie,55,
1933320,19.99,1206,Indie,78,
2821440,10.99,1206,Indie,96,
3160730,1.99,1206,Indie,85,
2705890,24.99,1205,Indie,97,
1638440,14.99,1205,Indie,92,
3289240,12.99,1205,Indie,83,
2777820,11.99,1205,Indie,77,
2870580,8.99,1205,Hobbyist,100,
1954640,6.99,1205,Hobbyist,94,
2343720,0.99,1205,Indie,59,
2991730,0,1205,Hobbyist,92,
1035030,44.99,1204,Indie,100,
1056170,9.99,1204,Indie,68,
1642010,9.99,1204,Hobbyist,94,
470480,9.99,1204,Indie,77,
1217720,7.99,1204,Indie,94,
1585830,4.99,1204,Indie,94,
2785980,1.99,1204,Indie,85,
428490,3.99,1204,Hobbyist,73,
2445130,1.99,1204,Indie,76,
1673550,0.99,1204,Indie,66,
757860,1.99,1204,Indie,68,
529920,1.99,1204,Indie,55,
574690,1.99,1204,Hobbyist,70,
724630,0,1204,Hobbyist,44,
2580390,14.99,1203,Indie,90,
2283380,11.99,1203,Indie,92,
3057180,2.99,1203,Indie,97,
2470740,0,1203,Hobbyist,54,
3017090,0,1203,Indie,88,
3256730,0,1203,Hobbyist,91,
2014690,14.99,1202,Indie,63,
2307870,9.99,1202,Indie,81,
3406660,0,1202,Hobbyist,82,
3038820,0,1201,Indie,67,
3155080,39.99,1201,Indie,100,
3399400,24.99,1201,Indie,85,
2406590,6.99,1201,Indie,78,
2665110,2.99,1201,Hobbyist,50,
2101560,0.99,1201,Indie,89,
808420,0,1201,Hobbyist,53,
1783190,39.99,1200,Indie,77,
1904330,19.99,1200,Indie,77,
2199330,17.99,1200,Indie,81,
1197160,14.99,1200,Indie,62,
698110,19.99,1200,Indie,64,
581590,4.99,1200,Indie,68,
1683690,9.99,1200,Indie,80,
1361840,13.99,1200,Indie,61,
1076610,9.99,1200,Indie,81,
1643820,9.99,1200,Hobbyist,77,
758580,9.99,1200,Indie,74,
1346600,2.99,1200,Hobbyist,79,
2613720,4.99,1200,Hobbyist,89,
669390,4.99,1200,Hobbyist,82,
1482870,1.99,1200,Hobbyist,85,
1965840,4.99,1200,Hobbyist,77,
1598210,4.99,1200,Indie,93,
1323600,1.99,1200,Hobbyist,77,
560220,3.99,1200,Indie,85,
1784550,0.99,1200,Hobbyist,79,
1467260,29.99,1200,Hobbyist,62,
1244210,0.99,1200,Hobbyist,81,
3330530,0,1200,Hobbyist,92,
2314850,10.99,1199,Indie,95,
2281610,4.99,1199,Hobbyist,82,
2020840,3.6,1199,Indie,66,
706440,0.99,1199,Hobbyist,40,
3204840,2.99,1199,Indie,81,
3206090,3.99,1199,Indie,85,
1060820,0,1199,Hobbyist,79,
3106490,3.99,1198,Indie,90,
2862350,3.99,1198,Indie,73,
763070,2.99,1198,Indie,59,
2607960,0,1198,Hobbyist,66,
1099920,11.99,1197,Indie,79,
2175100,19.99,1197,Indie,52,
877550,14.99,1197,Hobbyist,79,
2222910,0.99,1197,Indie,91,
1492290,0,1197,Hobbyist,89,
1564660,0,1197,Hobbyist,89,
1513950,0,1197,Hobbyist,89,
854210,0,1197,Indie,89,
1109220,0,1197,Hobbyist,89,
1305690,0,1197,Hobbyist,89,
1039290,0,1197,Hobbyist,89,
2607150,0,1197,Hobbyist,76,
465890,9.99,1196,Indie,100,
50910,6.99,1196,Indie,100,
2673730,0.99,1196,Indie,54,
1499930,14.99,1195,Indie,62,
2283950,0,1195,Indie,66,
3224380,4.99,1195,Indie,84,
2889270,1.99,1195,Hobbyist,83,
2315620,0,1195,Hobbyist,63,
3062440,0,1195,Hobbyist,98,
3176800,0,1195,Hobbyist,86,
2171500,11.99,1194,Indie,65,
2172180,9.99,1194,AA,98,
2666080,3.99,1194,Hobbyist,66,
2535970,3.99,1194,Hobbyist,90,
1631780,0,1194,Indie,100,
2930040,0,1194,Hobbyist,72,
2924300,8.99,1193,Hobbyist,52,
1726720,0,1193,Indie,97,
2975460,11.99,1192,Indie,56,
2233850,1.99,1192,Indie,79,
2152090,0.99,1192,Indie,70,
2704210,0,1192,Hobbyist,96,
909470,19.99,1191,Indie,92,
603790,14.99,1191,Indie,59,
2413620,7.99,1191,Hobbyist,99,
2316340,0,1191,Indie,91,
2485620,0,1191,Hobbyist,80,
2630380,0,1191,Hobbyist,62,
215390,39.99,1190,Indie,63,
703400,9.99,1190,Hobbyist,58,
749410,9.99,1190,Hobbyist,90,
2539230,4.99,1190,Indie,83,
1480440,5.99,1190,Hobbyist,77,
1232140,2.99,1190,Indie,83,
563710,2.99,1190,Hobbyist,86,
1635030,1.99,1190,Indie,89,
1087970,1.99,1190,Indie,74,
981790,0.99,1190,Indie,37,
2200790,0,1190,Hobbyist,96,
2058260,0,1190,Hobbyist,96,
1904410,0,1190,Hobbyist,96,
1367580,0,1190,Hobbyist,100,
2010210,19.99,1189,Indie,75,
1372700,14.99,1189,Indie,64,
923900,11.99,1189,Indie,93,
3160500,11.99,1189,AA,85,
1555590,12.99,1189,Indie,93,
1895950,12.99,1189,Indie,78,
340840,5.99,1189,Hobbyist,73,
1472540,14.99,1189,Hobbyist,81,
397200,4.99,1189,Hobbyist,48,
974870,5.99,1189,Indie,93,
938480,4.99,1189,Indie,79,
1787600,10.99,1189,Indie,64,
2077590,4.99,1189,Indie,73,
46720,8.99,1189,Indie,24,
633580,4.99,1189,Indie,68,
1720540,5.99,1189,Indie,69,
1462640,3.99,1189,Hobbyist,70,
1180620,4.99,1189,Indie,72,
636310,0.99,1189,Hobbyist,75,
1302180,1.99,1189,Indie,71,
1329990,0.99,1189,Hobbyist,78,
1562800,0.99,1189,Hobbyist,78,
491240,0.99,1189,Hobbyist,93,
1024670,1.99,1189,Hobbyist,72,
1518350,0.99,1189,Hobbyist,93,
1178590,0,1189,Hobbyist,62,
886710,19.99,1188,Indie,44,
1614940,19.99,1188,Indie,90,
597060,16.99,1188,Indie,92,
1844400,17.99,1188,Indie,88,
855320,14.99,1188,Indie,52,
1131530,14.99,1188,Indie,90,
1525330,19.99,1188,Indie,55,
1111600,14.99,1188,Hobbyist,98,
1214850,7.99,1188,Hobbyist,90,
312050,9.99,1188,Indie,38,
